"""c""",area,b/p,base,base ca,col_1,col_10,col_11,col_12,col_14,col_15,col_16,col_2,col_3,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_5,col_6,col_7,col_8,col_9,description,dia,dist.,dn strm,downstream_node,extraction_method,f/s,freebrd,headloss,hgl,hl,i,inlet,jct,jct area,junction_type,keystroke,length,location,macro or dialog box,mca,modules,name,pipe_id,q,r/g,slope,source_row,source_sheet,t/c,t/p,t/t,tc,upstream_node,userforms,vel,worksheet formulas
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,137,hydraulics_structured_table,,,0.29340470074516617,,,,,,,RIGHT ANGLE,,353.0,,,,,,136.5-137,6.52207611220449,,0.0008311747896463631,552,HYDRAULICS,,,,,136.5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,136.5,hydraulics_structured_table,,,0.011502067641822595,,,,,,,T-INTERSECTION,,17.0,,,,,,136.4-136.5,5.884413451082955,,0.0006765922142248585,555,HYDRAULICS,,,,,136.4,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,136.4,hydraulics_structured_table,,,0.37434706326383077,,,,,,,ANGLE POINT,,526.0,,,,,,136-136.4,2.802296345721672,,0.0007116864320605148,558,HYDRAULICS,,,,,136,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,136.4,hydraulics_structured_table,,,0.02412943642972317,,,,,,,RIGHT ANGLE JCT,,23.0,,,,,,136.3-136.4,3.402353142457029,,0.0010491059317270944,561,HYDRAULICS,,,,,136.3,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,136.3,hydraulics_structured_table,,,0.009822816254859361,,,,,,,INLET JUNCTION,,21.0,,,,,,136.2-136.3,2.2718417692650705,,0.0004677531549933029,563,HYDRAULICS,,,,,136.2,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,136.2,hydraulics_structured_table,,,0.04749607821192109,,,,,,,,,158.0,,,,,,136.1-136.2,1.8212520321959202,,0.00030060808994886764,565,HYDRAULICS,,,,,136.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,141,hydraulics_structured_table,,,0.040367702178386346,,,,,,,INLET JUNCTION,,213.0,,,,,,140-141,1.4460953517189146,,0.0001895197285370251,569,HYDRAULICS,,,,,140,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,140,hydraulics_structured_table,,,0.00876616201991148,,,,,,,,,63.0,,,,,,139-140,1.239093815032514,,0.0001391454288874838,572,HYDRAULICS,,,,,139,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,143,hydraulics_structured_table,,,0.04703681732801059,,,,,,,,,255.0,,,,,,142-143,1.426653779292424,,0.000184458107168669,575,HYDRAULICS,,,,,142,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,145,hydraulics_structured_table,,,0.06638119511734744,,,,,,,,,128.0,,,,,,144-145,2.3921437064303173,,0.0005186030868542769,578,HYDRAULICS,,,,,144,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,153.1,hydraulics_structured_table,,,0.16787614425710967,,,,,,,INLET JUNCTION,,509.0,,,,,,153-153.1,4.108424244239724,,0.00032981560757781864,581,HYDRAULICS,,,,,153,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,153,hydraulics_structured_table,,,0.06728619662099529,,,,,,,RIGHT ANGLE,,328.0,,,,,,152-153,3.240154729691408,,0.00020514084335669297,585,HYDRAULICS,,,,,152,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,153.1,hydraulics_structured_table,,,0.0658602161542965,,,,,,,INLET JUNCTION,,35.0,,,,,,151-153.1,4.556666783778305,,0.0018817204615513285,588,HYDRAULICS,,,,,151,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,151,hydraulics_structured_table,,,0.1446626287622546,,,,,,,RIGHT ANGLE JCT,,132.0,,,,,,150-151,3.4774502705428647,,0.0010959290057746562,590,HYDRAULICS,,,,,150,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,150,hydraulics_structured_table,,,0.38032386551197256,,,,,,,RIGHT ANGLE,,551.0,,,,,,149-150,1.6971519116896359,,0.0006902429501124728,592,HYDRAULICS,,,,,149,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,149,hydraulics_structured_table,,,0.05789924922423266,,,,,,,INLET JUNCTION,,221.0,,,,,,147-149,1.0455867164568549,,0.00026198755305082653,597,HYDRAULICS,,,,,147,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,147,hydraulics_structured_table,,,0.028901021224769917,,,,,,,,,210.0,,,,,,146-147,0.757821068228682,,0.00013762391059414245,599,HYDRAULICS,,,,,146,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,149,hydraulics_structured_table,,,0.015694904416911765,,,,,,,,,359.0,,,,,,148-149,0.4271219013622744,,4.3718396704489595e-05,602,HYDRAULICS,,,,,148,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,0,hydraulics_structured_table,,,0.5110488054904078,,,,,,,OUTFALL,,572.0,,,,,,184-0,42.935795232979906,,0.000893441967640573,605,HYDRAULICS,,,,,184,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,184,hydraulics_structured_table,,,0.28252274092832547,,,,,,,SIDE BRANCH JCT,,344.0,,,,,,182.1-184,41.16554039270231,,0.0008212870375823414,609,HYDRAULICS,,,,,182.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,182.1,hydraulics_structured_table,,,0.9346019440501504,,,,,,,SIDE BRANCH JCT,,575.0,,,,,,180.1-182.1,57.91162539820212,,0.0016253946853046093,611,HYDRAULICS,,,,,180.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,180.1,hydraulics_structured_table,,,0.0881936869672208,,,,,,,SIDE BRANCH JCT,,93.0,,,,,,178-180.1,44.23475353532116,,0.0009483192147012988,613,HYDRAULICS,,,,,178,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,178,hydraulics_structured_table,,,2.2644139273934067,,,,,,,SIDE BRANCH JCT,,1260.0,,,,,,176-178,42.6514480994346,,0.0017971539106296879,615,HYDRAULICS,,,,,176,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,176,hydraulics_structured_table,,,1.420202097434155,,,,,,,SIDE BRANCH JCT,,1310.0,,,,,,173-176,33.126882844054784,,0.001084123738499355,617,HYDRAULICS,,,,,173,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,173,hydraulics_structured_table,,,4.061725646123026,,,,,,,INLET JUNCTION,,1463.0,,,,,,169-173,11.919905465577752,,0.0027762991429412347,619,HYDRAULICS,,,,,169,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,169,hydraulics_structured_table,,,0.9964232817844197,,,,,,,RIGHT ANGLE,,462.0,,,,,,168-169,4.878324242667465,,0.0021567603501827268,622,HYDRAULICS,,,,,168,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,168,hydraulics_structured_table,,,0.908338173687022,,,,,,,ANGLE POINT,,883.0,,,,,,167-168,3.3690941578741107,,0.001028695553439436,625,HYDRAULICS,,,,,167,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,168,hydraulics_structured_table,,,0.12048785049083649,,,,,,,,,249.0,,,,,,166-168,2.3106899320401593,,0.00048388694976239557,628,HYDRAULICS,,,,,166,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,173,hydraulics_structured_table,,,1.3060943118028172,,,,,,,INLET JUNCTION,,670.0,,,,,,172-173,18.109908274050245,,0.0019493944952280852,631,HYDRAULICS,,,,,172,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,172,hydraulics_structured_table,,,0.4014667425578846,,,,,,,INLET JUNCTION,,405.0,,,,,,171-172,12.914085531439984,,0.0009912759075503324,633,HYDRAULICS,,,,,171,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,171,hydraulics_structured_table,,,0.9157812645236691,,,,,,,,,450.0,,,,,,170-171,10.205382853619586,,0.002035069476719265,635,HYDRAULICS,,,,,170,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,176,hydraulics_structured_table,,,0.30191357423103815,,,,,,,INLET JUNCTION,,490.0,,,,,,174-176,10.181450701617292,,0.0006161501514919146,638,HYDRAULICS,,,,,174,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,174,hydraulics_structured_table,,,0.028930988157132163,,,,,,,RIGHT ANGLE JCT,,711.0,,,,,,159.2-174,1.4430670652116502,,4.0690559995966473e-05,640,HYDRAULICS,,,,,159.2,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,0,hydraulics_structured_table,,,0.7923174459227323,,,,,,,OUTFALL,,490.0,,,,,,182.2-0,26.820566193614738,,0.0016169743794341477,643,HYDRAULICS,,,,,182.2,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,182.2,hydraulics_structured_table,,,0.8232043748199535,,,,,,,SIDE BRANCH JCT,,583.0,,,,,,180.2-182.2,8.500789049277376,,0.0014120143650428018,648,HYDRAULICS,,,,,180.2,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,180.2,hydraulics_structured_table,,,0.03733445280804235,,,,,,,SIDE BRANCH JCT,,77.0,,,,,,165-180.2,22.15392481151716,,0.0004848630234810695,650,HYDRAULICS,,,,,165,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,165,hydraulics_structured_table,,,0.3710147950729022,,,,,,,INLET JUNCTION,,396.0,,,,,,162-165,20.415705564404135,,0.0009369060481638944,653,HYDRAULICS,,,,,162,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,162,hydraulics_structured_table,,,0.37665434013434673,,,,,,,INLET JUNCTION,,434.0,,,,,,161-162,19.64911505769948,,0.0008678671431666975,655,HYDRAULICS,,,,,161,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,161,hydraulics_structured_table,,,1.9215073145315162,,,,,,,INLET JUNCTION,,937.0,,,,,,160-161,18.574520381477786,,0.002050701509638758,658,HYDRAULICS,,,,,160,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,160,hydraulics_structured_table,,,0.41578737289434864,,,,,,,INLET JUNCTION,,207.0,,,,,,159.1-160,18.383019939001912,,0.00200863465166352,662,HYDRAULICS,,,,,159.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,159.1,hydraulics_structured_table,,,1.171065205098576,,,,,,,RIGHT ANGLE JCT,,665.0,,,,,,159-159.1,17.212585041599144,,0.0017610003084189113,664,HYDRAULICS,,,,,159,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,159,hydraulics_structured_table,,,0.4372517531464128,,,,,,,INLET JUNCTION,,577.0,,,,,,158-159,11.291308052479847,,0.000757801998520646,666,HYDRAULICS,,,,,158,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,158,hydraulics_structured_table,,,0.02159590170295545,,,,,,,,,99.0,,,,,,157-158,3.3412406413456757,,0.00021814042124197424,668,HYDRAULICS,,,,,157,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,184,hydraulics_structured_table,,,0.1664238685751173,,,,,,,,,180.0,,,,,,183-184,3.19404677110373,,0.0009245770476395405,671,HYDRAULICS,,,,,183,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,182.2,hydraulics_structured_table,,,0.5712927981446684,,,,,,,ANGLE POINT,,1162.0,,,,,,181-182.2,5.016097762696374,,0.0004916461257699384,674,HYDRAULICS,,,,,181,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,180.2,hydraulics_structured_table,,,0.20640702554899076,,,,,,,,,245.0,,,,,,179-180.2,6.5662721246581235,,0.0008424776553020031,678,HYDRAULICS,,,,,179,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,0,hydraulics_structured_table,,,0.0031436243673037267,,,,,,,OUTFALL,,200.0,,,,,,185-0,0.4164568814957421,,1.5718121836518634e-05,681,HYDRAULICS,,,,,185,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,0,hydraulics_structured_table,,,0.013481900034292922,,,,,,,OUTFALL,,133.0,,,,,,186-0,0.12166511375169345,,0.00010136766943077386,684,HYDRAULICS,,,,,186,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,0,hydraulics_structured_table,,,0.008119610651788848,,,,,,,,,185.0,,,,,,187-0,0.08005677182162368,,4.3889787306966745e-05,687,HYDRAULICS,,,,,187,,,
,,,,,,,,,E=SLOPE OF THE I-D-F CURVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Reference,,,,,,,,
 , , ,FORMULA, ,,,,,,,,line_CIA_JCT,, ,,,,,,,,,,,,,,,,,,,,,,DIA, , ,,,#VALUE!,#VALUE!,,FORMULA,#VALUE!,#VALUE!, , ,FORMULA,,,LENGTH,,,FORMULA,,,,#VALUE!, , ,23,Formluas,#VALUE!,#VALUE!,CELL,ELEV,,,#VALUE!,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,length,,,,,,,,19,VBA reference,,,,,,,,
